date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,Year,Month,Hour
2010-01-01 00:00:00,7.1155,90.49873,5.6655,4.7031555,0.0,0.0,0.0,0.0,1016.7,976.41016,0.0,0.0,0.0,0.0,9.178235,9.387651,221.82008,212.47118,12.24,2010,1,0
2010-01-01 01:00:00,7.0155,90.17839,5.5155,4.572362,0.0,0.0,0.0,0.0,1017.4,977.06824,0.0,0.0,0.0,0.0,9.1641035,10.1887,224.9999,212.00534,12.599999,2010,1,1
2010-01-01 02:00:00,7.4155,89.27731,5.7655,5.5026846,0.0,0.0,0.0,0.0,1018.1,977.79663,0.0,0.0,0.0,0.0,5.904439,9.220499,232.43134,218.65984,12.599999,2010,1,2
2010-01-01 03:00:00,11.065499,82.595505,8.2155,9.856117,0.0,0.0,0.0,0.0,1019.1,979.26294,0.0,0.0,0.0,0.0,5.0911684,8.942214,224.9999,220.10085,12.959999,2010,1,3
2010-01-01 04:00:00,15.2155,65.38575,8.7655,14.250807,0.0,0.0,0.0,0.0,1019.8,980.4963,0.0,0.0,0.0,0.0,4.39436,6.696387,214.9921,216.25392,12.959999,2010,1,4
2010-01-01 05:00:00,17.865501,52.510624,8.0155,16.805971,0.0,0.0,0.0,0.0,1019.9,980.9422,0.0,0.0,0.0,0.0,3.7064266,4.6938257,209.0545,212.47118,14.04,2010,1,5
2010-01-01 06:00:00,19.265501,44.932133,7.0155,19.121775,0.0,0.0,0.0,0.0,1019.2,980.4508,0.0,0.0,0.0,0.0,1.2979984,1.5273507,213.6901,224.9999,13.679999,2010,1,6
2010-01-01 07:00:00,19.865501,43.28836,7.0155,20.249292,0.0,0.0,0.0,0.0,1018.0,979.374,0.0,0.0,0.0,0.0,0.35999998,0.71999997,270.0,270.0,12.24,2010,1,7
2010-01-01 08:00:00,20.4655,40.30447,6.5155,20.531761,0.0,0.0,0.0,0.0,1016.8,978.2964,0.0,0.0,0.0,0.0,0.8049845,1.2979984,333.43503,326.3099,11.5199995,2010,1,8
2010-01-01 09:00:00,20.8155,38.63813,6.2155004,20.052643,0.0,0.0,0.0,0.0,1015.9,977.4753,0.0,0.0,0.0,0.0,1.8,2.1897945,360.0,350.53775,11.5199995,2010,1,9
2010-01-01 10:00:00,20.8155,37.846195,5.9155,19.413303,0.0,0.0,0.0,0.0,1016.1,977.66766,0.0,0.0,0.0,0.0,2.6208394,3.319036,15.945477,12.528798,11.5199995,2010,1,10
2010-01-01 11:00:00,20.3155,41.100998,6.6655,18.782476,0.0,0.0,0.0,0.0,1016.1,977.60376,0.0,0.0,0.0,0.0,4.6938257,6.792466,32.471172,32.005356,10.799999,2010,1,11
2010-01-01 12:00:00,18.9155,47.197056,7.4155,16.908262,0.0,0.0,0.0,0.0,1016.0,977.3274,0.0,0.0,0.0,0.0,9.178235,10.739832,41.82009,39.55964,10.440001,2010,1,12
