date,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,Year,Month,Hour
2012-01-01 00:00:00,18.4155,95.99901,17.765501,19.804432,0.0,0.0,0.0,0.0,1013.1,974.47296,35.7,0.0,41.0,37.0,9.746631,20.163212,175.76369,178.97699,18.359999,2012,1,0
2012-01-01 01:00:00,18.265501,95.09039,17.4655,19.191338,0.0,0.0,0.0,0.0,1013.2,974.54974,41.4,0.0,64.0,10.0,12.015589,23.576563,171.38443,172.9836,19.8,2012,1,1
2012-01-01 02:00:00,18.365501,94.19813,17.4155,19.177483,0.0,0.0,0.0,0.0,1013.6,974.9474,42.3,0.0,70.0,1.0,12.6462,23.499481,175.101,174.7262,20.880001,2012,1,2
2012-01-01 03:00:00,19.365501,91.61626,17.9655,20.793716,0.0,0.0,0.0,0.0,1014.3,975.75006,38.1,2.0,47.0,27.0,10.086427,19.803272,182.04536,181.04161,21.24,2012,1,3
2012-01-01 04:00:00,20.9655,84.830414,18.3155,22.570307,2.8,2.8,0.0,0.0,1015.2,976.8211,48.899998,32.0,23.0,21.0,9.9571085,14.332341,192.5288,191.59215,18.72,2012,1,4
2012-01-01 05:00:00,21.5655,84.10233,18.765501,23.389076,3.5,3.5,0.0,0.0,1015.3,976.9935,100.0,97.0,25.0,6.0,9.885262,13.70839,213.11136,209.93143,21.599998,2012,1,5
2012-01-01 06:00:00,21.4155,84.87812,18.765501,23.547478,3.5,3.5,0.0,0.0,1014.5,976.2045,100.0,99.0,26.0,21.0,7.771331,10.931203,256.60748,252.75845,23.4,2012,1,6
2012-01-01 07:00:00,22.115501,84.9519,19.4655,24.07519,2.6,2.6,0.0,0.0,1013.7,975.5234,100.0,89.0,23.0,58.0,11.246759,17.429354,309.8055,308.2902,39.239998,2012,1,7
2012-01-01 08:00:00,20.9155,88.62276,18.9655,22.304977,2.9,2.9,0.0,0.0,1013.0,974.69775,100.0,95.0,10.0,63.0,13.513193,22.148046,318.23978,314.34152,42.12,2012,1,8
2012-01-01 09:00:00,19.865501,93.96851,18.865501,21.605833,1.4,1.4,0.0,0.0,1012.2,973.7941,95.99999,71.0,20.0,67.0,10.787993,18.720001,295.7099,292.6199,42.48,2012,1,9
2012-01-01 10:00:00,19.4655,95.13415,18.6655,21.08868,0.0,0.0,0.0,0.0,1011.4,972.97314,91.5,65.0,36.0,38.0,10.948973,17.462784,279.46225,278.29706,22.68,2012,1,10
2012-01-01 11:00:00,19.6655,89.64188,17.9155,21.068268,0.0,0.0,0.0,0.0,1011.4,972.9987,100.0,89.0,25.0,52.0,10.105681,14.830076,274.08554,275.5721,21.599998,2012,1,11
2012-01-01 12:00:00,19.4655,90.47739,17.865501,21.732792,0.0,0.0,0.0,0.0,1011.9,973.45416,100.0,100.0,29.0,42.0,4.0249224,9.72,259.69522,270.0,18.359999,2012,1,12
2012-01-01 13:00:00,19.1655,91.89283,17.8155,21.480562,0.0,0.0,0.0,0.0,1012.4,973.8964,100.0,95.0,33.0,15.0,3.5455887,9.007196,246.0375,267.70944,6.8399997,2012,1,13
2012-01-01 14:00:00,18.9655,93.04595,17.8155,21.313723,0.0,0.0,0.0,0.0,1012.9,974.3519,99.9,89.0,33.0,0.0,3.319036,7.208994,257.4712,272.86234,7.5599995,2012,1,14
2012-01-01 15:00:00,18.9655,93.63332,17.9155,21.317457,0.0,0.0,0.0,0.0,1013.6,975.0252,71.399994,56.0,35.0,0.0,3.6,6.489992,270.0,289.44012,9.0,2012,1,15
2012-01-01 16:00:00,18.8155,94.217514,17.865501,21.104723,0.0,0.0,0.0,0.0,1013.9,975.2945,56.399998,48.0,22.0,0.0,3.8773184,8.404285,291.80148,313.26434,9.0,2012,1,16
2012-01-01 17:00:00,18.7155,94.51026,17.8155,20.693264,0.1,0.1,0.0,0.0,1014.0,975.3777,62.399998,54.0,23.0,0.0,5.8603754,11.808878,312.5104,322.43134,13.32,2012,1,17
2012-01-01 18:00:00,18.4155,94.79655,17.5655,19.981186,0.2,0.2,0.0,0.0,1014.0,975.3387,60.3,59.0,12.0,0.0,7.928177,15.0038395,320.52756,329.74365,19.8,2012,1,18
2012-01-01 19:00:00,17.8155,96.284966,17.2155,18.929407,0.0,0.0,0.0,0.0,1013.9,975.16455,96.6,100.0,11.0,0.0,9.983106,17.917007,334.35904,337.5572,18.0,2012,1,19
2012-01-01 20:00:00,17.5655,96.583405,17.015501,18.304438,0.0,0.0,0.0,0.0,1013.7,974.9399,98.399994,98.0,17.0,0.0,11.966953,19.483284,338.83865,343.90912,20.519999,2012,1,20
2012-01-01 21:00:00,17.265501,97.190475,16.8155,17.9686,0.0,0.0,0.0,0.0,1013.7,974.90076,97.5,99.0,14.0,0.0,11.631956,18.899143,338.19852,342.25522,20.880001,2012,1,21
2012-01-01 22:00:00,17.015501,96.87674,16.515501,17.629353,0.0,0.0,0.0,0.0,1014.1,975.25256,97.8,100.0,13.0,0.0,11.384199,18.430452,341.56494,347.5926,21.24,2012,1,22
2012-01-01 23:00:00,16.7155,96.56138,16.1655,17.1857,0.0,0.0,0.0,0.0,1014.0,975.1173,99.0,100.0,15.0,0.0,11.384199,18.161278,341.56494,346.2392,21.599998,2012,1,23
2012-01-02 00:00:00,16.4155,95.93827,15.7655,16.523027,0.0,0.0,0.0,0.0,1014.8,975.8472,95.7,99.0,11.0,0.0,12.768586,20.275385,338.4985,343.49554,21.599998,2012,1,0
2012-01-02 01:00:00,15.965499,96.23266,15.3654995,15.9837055,0.0,0.0,0.0,0.0,1015.5,976.4611,92.399994,98.0,7.0,0.0,12.303366,20.380579,339.44388,342.52515,21.24,2012,1,1
2012-01-02 02:00:00,15.6655,96.224075,15.065499,15.70216,0.0,0.0,0.0,0.0,1016.4,977.2868,88.799995,98.0,1.0,0.0,11.384199,19.242327,341.56494,342.58194,22.319998,2012,1,2
2012-01-02 03:00:00,15.8654995,94.08873,14.9155,15.925808,0.0,0.0,0.0,0.0,1017.1,977.9864,79.799995,88.0,1.0,0.0,10.829959,18.25026,344.57776,345.14133,24.48,2012,1,3
2012-01-02 04:00:00,16.7155,84.642624,14.1154995,16.503607,0.0,0.0,0.0,0.0,1018.0,978.9639,37.2,40.0,2.0,0.0,10.661107,15.03835,348.31067,348.95908,28.08,2012,1,4
2012-01-02 05:00:00,17.9155,72.56693,12.9155,17.322515,0.0,0.0,0.0,0.0,1018.0,979.12115,34.2,38.0,0.0,0.0,10.390226,13.708391,345.9637,346.32867,27.0,2012,1,5
2012-01-02 06:00:00,18.8155,64.653145,12.0155,18.157778,0.0,0.0,0.0,0.0,1017.2,978.4689,24.0,26.0,1.0,0.0,9.0,11.726277,343.73972,342.12122,27.0,2012,1,6
2012-01-02 07:00:00,19.7155,60.528957,11.8654995,19.503754,0.0,0.0,0.0,0.0,1016.2,977.62286,6.2999997,7.0,0.0,0.0,8.699793,11.113451,335.55606,335.09525,23.039999,2012,1,7
2012-01-02 08:00:00,20.2155,56.965168,11.4155,19.65912,0.0,0.0,0.0,0.0,1015.0,976.53253,0.9,1.0,0.0,0.0,9.178235,11.592895,334.44006,334.2307,22.319998,2012,1,8
2012-01-02 09:00:00,20.5655,54.83231,11.1655,19.86047,0.0,0.0,0.0,0.0,1014.5,976.0964,4.5,5.0,0.0,0.0,9.028754,11.770403,336.5014,336.5713,22.319998,2012,1,9
2012-01-02 10:00:00,20.515501,53.738483,10.815499,19.377998,0.0,0.0,0.0,0.0,1014.7,976.2825,3.6,4.0,0.0,0.0,9.531505,12.429127,349.11453,349.99207,21.96,2012,1,10
2012-01-02 11:00:00,20.0655,54.887093,10.7155,18.866983,0.0,0.0,0.0,0.0,1014.4,975.93616,1.8,2.0,0.0,0.0,9.746631,13.722565,355.76367,355.48608,20.880001,2012,1,11
2012-01-02 12:00:00,18.865501,60.128765,10.9655,18.269756,0.0,0.0,0.0,0.0,1014.7,976.07043,1.8,2.0,0.0,0.0,6.130579,14.417988,3.3664,2.8623457,18.0,2012,1,12
2012-01-02 13:00:00,17.3155,65.40311,10.7655,16.65564,0.0,0.0,0.0,0.0,1015.4,976.54224,4.5,5.0,0.0,0.0,6.162207,15.629972,6.70975,7.9433913,12.24,2012,1,13
2012-01-02 14:00:00,16.2155,69.435425,10.6154995,15.511381,0.0,0.0,0.0,0.0,1015.9,976.87885,2.6999998,3.0,0.0,0.0,6.162207,16.520823,6.70975,11.3098955,12.599999,2012,1,14
2012-01-02 15:00:00,15.2155,73.53156,10.5155,14.412724,0.0,0.0,0.0,0.0,1016.5,977.3234,3.6,4.0,0.0,0.0,6.638072,16.171976,12.528798,16.82149,12.24,2012,1,15
2012-01-02 16:00:00,14.315499,77.6637,10.4655,13.420212,0.0,0.0,0.0,0.0,1016.8,977.49176,2.6999998,3.0,0.0,0.0,7.172949,15.844089,17.52567,21.31798,12.24,2012,1,16
2012-01-02 17:00:00,13.5155,81.52878,10.4155,12.5809555,0.0,0.0,0.0,0.0,1016.8,977.3848,2.6999998,3.0,0.0,0.0,7.342588,15.379206,11.3098955,20.556128,12.24,2012,1,17
2012-01-02 18:00:00,12.8654995,85.060715,10.4155,11.919516,0.0,0.0,0.0,0.0,1016.7,977.20105,3.6,4.0,0.0,0.0,7.42159,14.84318,14.036275,22.833694,11.879999,2012,1,18
2012-01-02 19:00:00,12.1655,87.87641,10.2155,10.947087,0.0,0.0,0.0,0.0,1016.5,976.9144,7.2,8.0,0.0,0.0,8.891344,13.53236,21.370695,28.610369,13.32,2012,1,19
2012-01-02 20:00:00,11.4155,91.10716,10.0155,10.237979,0.0,0.0,0.0,0.0,1016.0,976.3319,2.6999998,3.0,0.0,0.0,8.217153,11.808878,28.810698,37.568665,11.879999,2012,1,20
